index_code,con_code,trade_date,weight,index_name
000831.SH,603939.SH,20250127,0.465,中证500低贝塔(SH)
000831.SH,600008.SH,20250127,0.464,中证500低贝塔(SH)
000831.SH,603056.SH,20250127,0.463,中证500低贝塔(SH)
000831.SH,000539.SZ,20250127,0.459,中证500低贝塔(SH)
000831.SH,002867.SZ,20250127,0.458,中证500低贝塔(SH)
000831.SH,002223.SZ,20250127,0.456,中证500低贝塔(SH)
000831.SH,000932.SZ,20250127,0.454,中证500低贝塔(SH)
000831.SH,600801.SH,20250127,0.453,中证500低贝塔(SH)
000831.SH,688617.SH,20250127,0.452,中证500低贝塔(SH)
000831.SH,600755.SH,20250127,0.451,中证500低贝塔(SH)
000831.SH,603658.SH,20250127,0.451,中证500低贝塔(SH)
000831.SH,600704.SH,20250127,0.441,中证500低贝塔(SH)
000831.SH,002203.SZ,20250127,0.44,中证500低贝塔(SH)
000831.SH,600056.SH,20250127,0.439,中证500低贝塔(SH)
000831.SH,002563.SZ,20250127,0.439,中证500低贝塔(SH)
000831.SH,600959.SH,20250127,0.438,中证500低贝塔(SH)
000831.SH,603868.SH,20250127,0.436,中证500低贝塔(SH)
000831.SH,600325.SH,20250127,0.435,中证500低贝塔(SH)
000831.SH,600170.SH,20250127,0.432,中证500低贝塔(SH)
000831.SH,600062.SH,20250127,0.431,中证500低贝塔(SH)
000831.SH,002507.SZ,20250127,0.426,中证500低贝塔(SH)
000831.SH,600873.SH,20250127,0.425,中证500低贝塔(SH)
000831.SH,603077.SH,20250127,0.425,中证500低贝塔(SH)
000831.SH,601216.SH,20250127,0.418,中证500低贝塔(SH)
000831.SH,600157.SH,20250127,0.418,中证500低贝塔(SH)
000831.SH,000778.SZ,20250127,0.415,中证500低贝塔(SH)
000831.SH,688188.SH,20250127,0.415,中证500低贝塔(SH)
000831.SH,601139.SH,20250127,0.413,中证500低贝塔(SH)
000831.SH,002432.SZ,20250127,0.412,中证500低贝塔(SH)
000831.SH,000027.SZ,20250127,0.411,中证500低贝塔(SH)
000831.SH,688469.SH,20250127,0.409,中证500低贝塔(SH)
000831.SH,601118.SH,20250127,0.408,中证500低贝塔(SH)
000831.SH,000709.SZ,20250127,0.408,中证500低贝塔(SH)
000831.SH,601568.SH,20250127,0.408,中证500低贝塔(SH)
000831.SH,600535.SH,20250127,0.4,中证500低贝塔(SH)
000831.SH,002262.SZ,20250127,0.4,中证500低贝塔(SH)
000831.SH,600871.SH,20250127,0.387,中证500低贝塔(SH)
000831.SH,002294.SZ,20250127,0.384,中证500低贝塔(SH)
000831.SH,603885.SH,20250127,0.384,中证500低贝塔(SH)
000831.SH,002299.SZ,20250127,0.383,中证500低贝塔(SH)
000831.SH,600998.SH,20250127,0.383,中证500低贝塔(SH)
000831.SH,688538.SH,20250127,0.371,中证500低贝塔(SH)
000831.SH,600956.SH,20250127,0.37,中证500低贝塔(SH)
000831.SH,601866.SH,20250127,0.368,中证500低贝塔(SH)
000831.SH,600848.SH,20250127,0.366,中证500低贝塔(SH)
000831.SH,002572.SZ,20250127,0.362,中证500低贝塔(SH)
000831.SH,603568.SH,20250127,0.361,中证500低贝塔(SH)
000831.SH,000623.SZ,20250127,0.36,中证500低贝塔(SH)
000831.SH,688349.SH,20250127,0.359,中证500低贝塔(SH)
000831.SH,600566.SH,20250127,0.359,中证500低贝塔(SH)
000831.SH,000893.SZ,20250127,0.345,中证500低贝塔(SH)
000831.SH,601106.SH,20250127,0.342,中证500低贝塔(SH)
000831.SH,600663.SH,20250127,0.341,中证500低贝塔(SH)
000831.SH,003035.SZ,20250127,0.332,中证500低贝塔(SH)
000831.SH,600208.SH,20250127,0.331,中证500低贝塔(SH)
000831.SH,002266.SZ,20250127,0.326,中证500低贝塔(SH)
000831.SH,002025.SZ,20250127,0.3,中证500低贝塔(SH)
000838.SH,002142.SZ,20250127,11.031,中证创业价值(SH)
000838.SH,002966.SZ,20250127,4.012,中证创业价值(SH)
000838.SH,002532.SZ,20250127,3.424,中证创业价值(SH)
000838.SH,002078.SZ,20250127,3.148,中证创业价值(SH)
000838.SH,002128.SZ,20250127,3.042,中证创业价值(SH)
000838.SH,000528.SZ,20250127,2.487,中证创业价值(SH)
000838.SH,000415.SZ,20250127,2.071,中证创业价值(SH)
000838.SH,002958.SZ,20250127,1.786,中证创业价值(SH)
000838.SH,002423.SZ,20250127,1.57,中证创业价值(SH)
000838.SH,000875.SZ,20250127,1.506,中证创业价值(SH)
000838.SH,600323.SH,20250127,1.494,中证创业价值(SH)
000838.SH,601528.SH,20250127,1.469,中证创业价值(SH)
000838.SH,002120.SZ,20250127,1.467,中证创业价值(SH)
000838.SH,000951.SZ,20250127,1.463,中证创业价值(SH)
000838.SH,002807.SZ,20250127,1.439,中证创业价值(SH)
000838.SH,000581.SZ,20250127,1.408,中证创业价值(SH)
000838.SH,600908.SH,20250127,1.375,中证创业价值(SH)
000838.SH,000690.SZ,20250127,1.237,中证创业价值(SH)
000838.SH,002701.SZ,20250127,1.214,中证创业价值(SH)
000838.SH,600595.SH,20250127,1.169,中证创业价值(SH)
000838.SH,002948.SZ,20250127,1.144,中证创业价值(SH)
000838.SH,000543.SZ,20250127,1.095,中证创业价值(SH)
000838.SH,601860.SH,20250127,1.094,中证创业价值(SH)
000838.SH,600420.SH,20250127,1.056,中证创业价值(SH)
000838.SH,600210.SH,20250127,1.048,中证创业价值(SH)
000838.SH,600269.SH,20250127,1.007,中证创业价值(SH)
000838.SH,600428.SH,20250127,0.987,中证创业价值(SH)
000838.SH,601187.SH,20250127,0.984,中证创业价值(SH)
000838.SH,600480.SH,20250127,0.979,中证创业价值(SH)
000838.SH,600123.SH,20250127,0.934,中证创业价值(SH)
000838.SH,600057.SH,20250127,0.927,中证创业价值(SH)
000838.SH,600717.SH,20250127,0.926,中证创业价值(SH)
000838.SH,000012.SZ,20250127,0.919,中证创业价值(SH)
000838.SH,002539.SZ,20250127,0.895,中证创业价值(SH)
000838.SH,600409.SH,20250127,0.894,中证创业价值(SH)
000838.SH,600328.SH,20250127,0.892,中证创业价值(SH)
000838.SH,000923.SZ,20250127,0.87,中证创业价值(SH)
000838.SH,002048.SZ,20250127,0.826,中证创业价值(SH)
000838.SH,000589.SZ,20250127,0.808,中证创业价值(SH)
000838.SH,002061.SZ,20250127,0.807,中证创业价值(SH)
000838.SH,000612.SZ,20250127,0.803,中证创业价值(SH)
000838.SH,600509.SH,20250127,0.796,中证创业价值(SH)
000838.SH,000582.SZ,20250127,0.783,中证创业价值(SH)
000838.SH,600694.SH,20250127,0.777,中证创业价值(SH)
000838.SH,600835.SH,20250127,0.769,中证创业价值(SH)
000838.SH,002608.SZ,20250127,0.756,中证创业价值(SH)
000838.SH,600017.SH,20250127,0.754,中证创业价值(SH)
000838.SH,000521.SZ,20250127,0.751,中证创业价值(SH)
000838.SH,000552.SZ,20250127,0.748,中证创业价值(SH)
000838.SH,600971.SH,20250127,0.726,中证创业价值(SH)
000838.SH,600033.SH,20250127,0.712,中证创业价值(SH)
000838.SH,600866.SH,20250127,0.706,中证创业价值(SH)
000838.SH,000090.SZ,20250127,0.701,中证创业价值(SH)
000838.SH,600575.SH,20250127,0.696,中证创业价值(SH)
000838.SH,600787.SH,20250127,0.691,中证创业价值(SH)
000838.SH,600623.SH,20250127,0.685,中证创业价值(SH)
000838.SH,000028.SZ,20250127,0.671,中证创业价值(SH)
000838.SH,601163.SH,20250127,0.66,中证创业价值(SH)
000838.SH,603368.SH,20250127,0.659,中证创业价值(SH)
000838.SH,601619.SH,20250127,0.658,中证创业价值(SH)
000838.SH,002274.SZ,20250127,0.628,中证创业价值(SH)
000838.SH,601326.SH,20250127,0.627,中证创业价值(SH)
000838.SH,000719.SZ,20250127,0.622,中证创业价值(SH)
000838.SH,601101.SH,20250127,0.611,中证创业价值(SH)
000838.SH,000990.SZ,20250127,0.603,中证创业价值(SH)
000838.SH,002545.SZ,20250127,0.595,中证创业价值(SH)
000838.SH,002283.SZ,20250127,0.587,中证创业价值(SH)
000838.SH,002588.SZ,20250127,0.562,中证创业价值(SH)
000838.SH,601827.SH,20250127,0.549,中证创业价值(SH)
000838.SH,000731.SZ,20250127,0.544,中证创业价值(SH)
000838.SH,000791.SZ,20250127,0.528,中证创业价值(SH)
000838.SH,002060.SZ,20250127,0.527,中证创业价值(SH)
000838.SH,600742.SH,20250127,0.521,中证创业价值(SH)
000838.SH,600979.SH,20250127,0.521,中证创业价值(SH)
000838.SH,000501.SZ,20250127,0.52,中证创业价值(SH)
000838.SH,600966.SH,20250127,0.513,中证创业价值(SH)
000838.SH,600020.SH,20250127,0.496,中证创业价值(SH)
000838.SH,600987.SH,20250127,0.488,中证创业价值(SH)
000838.SH,000404.SZ,20250127,0.48,中证创业价值(SH)
000838.SH,600035.SH,20250127,0.476,中证创业价值(SH)
000838.SH,002267.SZ,20250127,0.476,中证创业价值(SH)
000838.SH,600548.SH,20250127,0.472,中证创业价值(SH)
000838.SH,600368.SH,20250127,0.469,中证创业价值(SH)
000838.SH,603299.SH,20250127,0.462,中证创业价值(SH)
000838.SH,002662.SZ,20250127,0.443,中证创业价值(SH)
000838.SH,000885.SZ,20250127,0.443,中证创业价值(SH)
000838.SH,002083.SZ,20250127,0.436,中证创业价值(SH)
000838.SH,601107.SH,20250127,0.432,中证创业价值(SH)
000838.SH,600713.SH,20250127,0.43,中证创业价值(SH)
000838.SH,601113.SH,20250127,0.42,中证创业价值(SH)
000838.SH,000968.SZ,20250127,0.405,中证创业价值(SH)
000838.SH,000707.SZ,20250127,0.35,中证创业价值(SH)
000838.SH,002443.SZ,20250127,0.326,中证创业价值(SH)
000838.SH,601886.SH,20250127,0.323,中证创业价值(SH)
000838.SH,603518.SH,20250127,0.318,中证创业价值(SH)
000838.SH,600853.SH,20250127,0.304,中证创业价值(SH)
000838.SH,600551.SH,20250127,0.302,中证创业价值(SH)
000838.SH,002641.SZ,20250127,0.279,中证创业价值(SH)
000838.SH,601518.SH,20250127,0.276,中证创业价值(SH)
000838.SH,600858.SH,20250127,0.228,中证创业价值(SH)
000839.SH,002415.SZ,20250127,3.072,中证浙企综指(SH)
000839.SH,002142.SZ,20250127,2.495,中证浙企综指(SH)
000839.SH,002050.SZ,20250127,1.961,中证浙企综指(SH)
000839.SH,300033.SZ,20250127,1.72,中证浙企综指(SH)
000839.SH,600926.SH,20250127,1.522,中证浙企综指(SH)
000839.SH,601689.SH,20250127,1.269,中证浙企综指(SH)
000839.SH,601916.SH,20250127,1.253,中证浙企综指(SH)
000839.SH,603799.SH,20250127,1.137,中证浙企综指(SH)
000839.SH,600570.SH,20250127,1.126,中证浙企综指(SH)
000839.SH,600415.SH,20250127,1.011,中证浙企综指(SH)
000839.SH,002001.SZ,20250127,0.997,中证浙企综指(SH)
000839.SH,600160.SH,20250127,0.993,中证浙企综指(SH)
000839.SH,002648.SZ,20250127,0.967,中证浙企综指(SH)
000839.SH,688777.SH,20250127,0.911,中证浙企综指(SH)
000839.SH,601878.SH,20250127,0.888,中证浙企综指(SH)
000839.SH,000963.SZ,20250127,0.874,中证浙企综指(SH)
000839.SH,002273.SZ,20250127,0.872,中证浙企综指(SH)
000839.SH,002236.SZ,20250127,0.857,中证浙企综指(SH)
000839.SH,600460.SH,20250127,0.837,中证浙企综指(SH)
000839.SH,600176.SH,20250127,0.778,中证浙企综指(SH)
000839.SH,002493.SZ,20250127,0.768,中证浙企综指(SH)
000839.SH,002532.SZ,20250127,0.73,中证浙企综指(SH)
000839.SH,300347.SZ,20250127,0.729,中证浙企综指(SH)
000839.SH,600352.SH,20250127,0.721,中证浙企综指(SH)
000839.SH,601108.SH,20250127,0.71,中证浙企综指(SH)
000839.SH,002131.SZ,20250127,0.706,中证浙企综指(SH)
000839.SH,601877.SH,20250127,0.681,中证浙企综指(SH)
000839.SH,002472.SZ,20250127,0.676,中证浙企综指(SH)
000839.SH,002444.SZ,20250127,0.665,中证浙企综指(SH)
000839.SH,605117.SH,20250127,0.628,中证浙企综指(SH)
000839.SH,603606.SH,20250127,0.623,中证浙企综指(SH)
000839.SH,002085.SZ,20250127,0.62,中证浙企综指(SH)
000839.SH,600023.SH,20250127,0.618,中证浙企综指(SH)
000839.SH,601567.SH,20250127,0.615,中证浙企综指(SH)
000839.SH,601233.SH,20250127,0.577,中证浙企综指(SH)
000839.SH,300316.SZ,20250127,0.574,中证浙企综指(SH)
000839.SH,603605.SH,20250127,0.569,中证浙企综指(SH)
000839.SH,688469.SH,20250127,0.559,中证浙企综指(SH)
000839.SH,300604.SZ,20250127,0.556,中证浙企综指(SH)
000839.SH,600580.SH,20250127,0.54,中证浙企综指(SH)
000839.SH,600177.SH,20250127,0.54,中证浙企综指(SH)
000839.SH,603129.SH,20250127,0.537,中证浙企综指(SH)
000839.SH,603260.SH,20250127,0.528,中证浙企综指(SH)
000839.SH,603338.SH,20250127,0.49,中证浙企综指(SH)
000839.SH,002318.SZ,20250127,0.486,中证浙企综指(SH)
000839.SH,600699.SH,20250127,0.481,中证浙企综指(SH)
000839.SH,002126.SZ,20250127,0.481,中证浙企综指(SH)
000839.SH,300459.SZ,20250127,0.459,中证浙企综指(SH)
000839.SH,002064.SZ,20250127,0.459,中证浙企综指(SH)
000839.SH,603806.SH,20250127,0.435,中证浙企综指(SH)
000839.SH,600704.SH,20250127,0.425,中证浙企综指(SH)
000839.SH,601865.SH,20250127,0.415,中证浙企综指(SH)
000839.SH,603816.SH,20250127,0.414,中证浙企综指(SH)
000839.SH,300558.SZ,20250127,0.408,中证浙企综指(SH)
000839.SH,002624.SZ,20250127,0.407,中证浙企综指(SH)
000839.SH,601018.SH,20250127,0.405,中证浙企综指(SH)
000839.SH,300144.SZ,20250127,0.405,中证浙企综指(SH)
000839.SH,603195.SH,20250127,0.396,中证浙企综指(SH)
000839.SH,603568.SH,20250127,0.395,中证浙企综指(SH)
000839.SH,600521.SH,20250127,0.391,中证浙企综指(SH)
000839.SH,300666.SZ,20250127,0.374,中证浙企综指(SH)
000839.SH,600763.SH,20250127,0.368,中证浙企综指(SH)
000839.SH,002203.SZ,20250127,0.363,中证浙企综指(SH)
000839.SH,002756.SZ,20250127,0.358,中证浙企综指(SH)
000839.SH,605358.SH,20250127,0.352,中证浙企综指(SH)
000839.SH,600208.SH,20250127,0.351,中证浙企综指(SH)
000839.SH,300068.SZ,20250127,0.35,中证浙企综指(SH)
000839.SH,300763.SZ,20250127,0.348,中证浙企综指(SH)
000839.SH,002389.SZ,20250127,0.341,中证浙企综指(SH)
000839.SH,688088.SH,20250127,0.34,中证浙企综指(SH)
000839.SH,002003.SZ,20250127,0.337,中证浙企综指(SH)
000839.SH,002617.SZ,20250127,0.327,中证浙企综指(SH)
000839.SH,300548.SZ,20250127,0.321,中证浙企综指(SH)
000839.SH,601528.SH,20250127,0.313,中证浙企综指(SH)
000839.SH,002120.SZ,20250127,0.313,中证浙企综指(SH)
000839.SH,603662.SH,20250127,0.307,中证浙企综指(SH)
000839.SH,002244.SZ,20250127,0.307,中证浙企综指(SH)
000839.SH,688005.SH,20250127,0.306,中证浙企综指(SH)
000839.SH,603379.SH,20250127,0.302,中证浙企综指(SH)
000839.SH,002056.SZ,20250127,0.3,中证浙企综指(SH)
000839.SH,600120.SH,20250127,0.299,中证浙企综指(SH)
000839.SH,300181.SZ,20250127,0.296,中证浙企综指(SH)
000839.SH,002430.SZ,20250127,0.291,中证浙企综指(SH)
000839.SH,600216.SH,20250127,0.291,中证浙企综指(SH)
000839.SH,603298.SH,20250127,0.289,中证浙企综指(SH)
000839.SH,300133.SZ,20250127,0.288,中证浙企综指(SH)
000839.SH,603290.SH,20250127,0.288,中证浙企综指(SH)
000839.SH,002508.SZ,20250127,0.283,中证浙企综指(SH)
000839.SH,300118.SZ,20250127,0.281,中证浙企综指(SH)
000839.SH,600986.SH,20250127,0.28,中证浙企综指(SH)
000839.SH,603667.SH,20250127,0.274,中证浙企综指(SH)
000839.SH,300766.SZ,20250127,0.271,中证浙企综指(SH)
000839.SH,601137.SH,20250127,0.267,中证浙企综指(SH)
000839.SH,000739.SZ,20250127,0.254,中证浙企综指(SH)
000839.SH,002032.SZ,20250127,0.244,中证浙企综指(SH)
000839.SH,600114.SH,20250127,0.243,中证浙企综指(SH)
000839.SH,600330.SH,20250127,0.243,中证浙企综指(SH)
000839.SH,688141.SH,20250127,0.236,中证浙企综指(SH)
000839.SH,603300.SH,20250127,0.235,中证浙企综指(SH)
000839.SH,600572.SH,20250127,0.234,中证浙企综指(SH)
000839.SH,000559.SZ,20250127,0.229,中证浙企综指(SH)
000839.SH,002488.SZ,20250127,0.228,中证浙企综指(SH)
000839.SH,300113.SZ,20250127,0.227,中证浙企综指(SH)
000839.SH,600884.SH,20250127,0.225,中证浙企综指(SH)
000839.SH,002019.SZ,20250127,0.224,中证浙企综指(SH)
000839.SH,002332.SZ,20250127,0.224,中证浙企综指(SH)
000839.SH,002266.SZ,20250127,0.224,中证浙企综指(SH)
000839.SH,600633.SH,20250127,0.223,中证浙企综指(SH)
000839.SH,002372.SZ,20250127,0.222,中证浙企综指(SH)
000839.SH,600273.SH,20250127,0.221,中证浙企综指(SH)
000839.SH,603505.SH,20250127,0.219,中证浙企综指(SH)
000839.SH,600596.SH,20250127,0.217,中证浙企综指(SH)
000839.SH,000795.SZ,20250127,0.214,中证浙企综指(SH)
000839.SH,603556.SH,20250127,0.212,中证浙企综指(SH)
000839.SH,002020.SZ,20250127,0.211,中证浙企综指(SH)
000839.SH,603997.SH,20250127,0.211,中证浙企综指(SH)
000839.SH,300100.SZ,20250127,0.209,中证浙企综指(SH)
000839.SH,600267.SH,20250127,0.208,中证浙企综指(SH)
000839.SH,002011.SZ,20250127,0.207,中证浙企综指(SH)
000839.SH,000980.SZ,20250127,0.206,中证浙企综指(SH)
000839.SH,603225.SH,20250127,0.203,中证浙企综指(SH)
000839.SH,600126.SH,20250127,0.201,中证浙企综指(SH)
000839.SH,603456.SH,20250127,0.2,中证浙企综指(SH)
000839.SH,600933.SH,20250127,0.198,中证浙企综指(SH)
000839.SH,300027.SZ,20250127,0.197,中证浙企综指(SH)
000839.SH,002276.SZ,20250127,0.196,中证浙企综指(SH)
000839.SH,600797.SH,20250127,0.195,中证浙企综指(SH)
000839.SH,000156.SZ,20250127,0.191,中证浙企综指(SH)
000839.SH,002468.SZ,20250127,0.188,中证浙企综指(SH)
000839.SH,300718.SZ,20250127,0.185,中证浙企综指(SH)
000839.SH,603337.SH,20250127,0.181,中证浙企综指(SH)
000839.SH,000913.SZ,20250127,0.18,中证浙企综指(SH)
000839.SH,300203.SZ,20250127,0.178,中证浙企综指(SH)
000839.SH,688789.SH,20250127,0.178,中证浙企综指(SH)
000839.SH,603218.SH,20250127,0.178,中证浙企综指(SH)
000839.SH,300953.SZ,20250127,0.177,中证浙企综指(SH)
000839.SH,002048.SZ,20250127,0.176,中证浙企综指(SH)
000839.SH,300357.SZ,20250127,0.175,中证浙企综指(SH)
000839.SH,000967.SZ,20250127,0.173,中证浙企综指(SH)
000839.SH,002061.SZ,20250127,0.172,中证浙企综指(SH)
000839.SH,002010.SZ,20250127,0.172,中证浙企综指(SH)
000839.SH,300401.SZ,20250127,0.172,中证浙企综指(SH)
000839.SH,600226.SH,20250127,0.172,中证浙企综指(SH)
000839.SH,603305.SH,20250127,0.171,中证浙企综指(SH)
000839.SH,300360.SZ,20250127,0.171,中证浙企综指(SH)
000839.SH,002779.SZ,20250127,0.167,中证浙企综指(SH)
000839.SH,600366.SH,20250127,0.167,中证浙企综指(SH)
000839.SH,605507.SH,20250127,0.166,中证浙企综指(SH)
000839.SH,688362.SH,20250127,0.166,中证浙企综指(SH)
000839.SH,002006.SZ,20250127,0.164,中证浙企综指(SH)
000839.SH,002099.SZ,20250127,0.161,中证浙企综指(SH)
000839.SH,002122.SZ,20250127,0.159,中证浙企综指(SH)
000839.SH,300772.SZ,20250127,0.157,中证浙企综指(SH)
000839.SH,688475.SH,20250127,0.157,中证浙企综指(SH)
000839.SH,002043.SZ,20250127,0.157,中证浙企综指(SH)
000839.SH,688127.SH,20250127,0.157,中证浙企综指(SH)
000839.SH,300307.SZ,20250127,0.156,中证浙企综指(SH)
000839.SH,002326.SZ,20250127,0.155,中证浙企综指(SH)
000839.SH,603033.SH,20250127,0.154,中证浙企综指(SH)
000839.SH,600059.SH,20250127,0.152,中证浙企综指(SH)
000839.SH,002761.SZ,20250127,0.152,中证浙企综指(SH)
000839.SH,300244.SZ,20250127,0.15,中证浙企综指(SH)
000839.SH,002115.SZ,20250127,0.149,中证浙企综指(SH)
000839.SH,002896.SZ,20250127,0.149,中证浙企综指(SH)
000839.SH,002214.SZ,20250127,0.148,中证浙企综指(SH)
000839.SH,603583.SH,20250127,0.148,中证浙企综指(SH)
000839.SH,600032.SH,20250127,0.147,中证浙企综指(SH)
000839.SH,600776.SH,20250127,0.146,中证浙企综指(SH)
000839.SH,300469.SZ,20250127,0.144,中证浙企综指(SH)
000839.SH,300451.SZ,20250127,0.144,中证浙企综指(SH)
000839.SH,002563.SZ,20250127,0.144,中证浙企综指(SH)
000839.SH,688032.SH,20250127,0.143,中证浙企综指(SH)
000839.SH,688270.SH,20250127,0.142,中证浙企综指(SH)
000839.SH,603119.SH,20250127,0.14,中证浙企综指(SH)
000839.SH,600571.SH,20250127,0.14,中证浙企综指(SH)
000839.SH,000925.SZ,20250127,0.138,中证浙企综指(SH)
000839.SH,301095.SZ,20250127,0.138,中证浙企综指(SH)
000839.SH,301550.SZ,20250127,0.135,中证浙企综指(SH)
000839.SH,002440.SZ,20250127,0.133,中证浙企综指(SH)
000839.SH,300145.SZ,20250127,0.133,中证浙企综指(SH)
000839.SH,603733.SH,20250127,0.132,中证浙企综指(SH)
000839.SH,301316.SZ,20250127,0.13,中证浙企综指(SH)
000839.SH,002364.SZ,20250127,0.13,中证浙企综指(SH)
000839.SH,601609.SH,20250127,0.129,中证浙企综指(SH)
000839.SH,002119.SZ,20250127,0.129,中证浙企综指(SH)
000839.SH,603995.SH,20250127,0.127,中证浙企综指(SH)
000839.SH,603008.SH,20250127,0.127,中证浙企综指(SH)
000839.SH,002570.SZ,20250127,0.126,中证浙企综指(SH)
000839.SH,688306.SH,20250127,0.125,中证浙企综指(SH)
000839.SH,002067.SZ,20250127,0.125,中证浙企综指(SH)
000839.SH,300913.SZ,20250127,0.125,中证浙企综指(SH)
000839.SH,002250.SZ,20250127,0.124,中证浙企综指(SH)
000839.SH,002515.SZ,20250127,0.122,中证浙企综指(SH)
000839.SH,688006.SH,20250127,0.122,中证浙企综指(SH)
000839.SH,002154.SZ,20250127,0.121,中证浙企综指(SH)
000839.SH,002730.SZ,20250127,0.12,中证浙企综指(SH)
000839.SH,301368.SZ,20250127,0.118,中证浙企综指(SH)
000839.SH,002434.SZ,20250127,0.118,中证浙企综指(SH)
000839.SH,600576.SH,20250127,0.117,中证浙企综指(SH)
000839.SH,600477.SH,20250127,0.117,中证浙企综指(SH)
000839.SH,002859.SZ,20250127,0.116,中证浙企综指(SH)
000839.SH,002897.SZ,20250127,0.115,中证浙企综指(SH)
000839.SH,688320.SH,20250127,0.115,中证浙企综指(SH)
000839.SH,603171.SH,20250127,0.114,中证浙企综指(SH)
000839.SH,600491.SH,20250127,0.112,中证浙企综指(SH)
000839.SH,300566.SZ,20250127,0.112,中证浙企综指(SH)
000839.SH,688299.SH,20250127,0.111,中证浙企综指(SH)
000839.SH,301004.SZ,20250127,0.11,中证浙企综指(SH)
000839.SH,300349.SZ,20250127,0.107,中证浙企综指(SH)
000839.SH,600790.SH,20250127,0.106,中证浙企综指(SH)
000839.SH,002489.SZ,20250127,0.106,中证浙企综指(SH)
000839.SH,688549.SH,20250127,0.106,中证浙企综指(SH)
000839.SH,002112.SZ,20250127,0.105,中证浙企综指(SH)
000839.SH,600512.SH,20250127,0.104,中证浙企综指(SH)
000839.SH,601789.SH,20250127,0.104,中证浙企综指(SH)
000839.SH,600987.SH,20250127,0.104,中证浙企综指(SH)
000839.SH,688819.SH,20250127,0.103,中证浙企综指(SH)
000839.SH,600927.SH,20250127,0.103,中证浙企综指(SH)
000839.SH,002206.SZ,20250127,0.103,中证浙企综指(SH)
000839.SH,002840.SZ,20250127,0.102,中证浙企综指(SH)
000839.SH,300411.SZ,20250127,0.101,中证浙企综指(SH)
000839.SH,002284.SZ,20250127,0.101,中证浙企综指(SH)
000840.SH,002050.SZ,20250127,2.687,中证浙江民企(SH)
000840.SH,300033.SZ,20250127,2.356,中证浙江民企(SH)
000840.SH,601689.SH,20250127,1.738,中证浙江民企(SH)
000840.SH,603799.SH,20250127,1.557,中证浙江民企(SH)
000840.SH,600570.SH,20250127,1.543,中证浙江民企(SH)
000840.SH,002001.SZ,20250127,1.365,中证浙江民企(SH)
000840.SH,002648.SZ,20250127,1.324,中证浙江民企(SH)
000840.SH,688777.SH,20250127,1.247,中证浙江民企(SH)
000840.SH,000963.SZ,20250127,1.198,中证浙江民企(SH)
000840.SH,002273.SZ,20250127,1.195,中证浙江民企(SH)
000840.SH,002236.SZ,20250127,1.174,中证浙江民企(SH)
000840.SH,600460.SH,20250127,1.146,中证浙江民企(SH)
000840.SH,002493.SZ,20250127,1.053,中证浙江民企(SH)
000840.SH,002532.SZ,20250127,1.0,中证浙江民企(SH)
000840.SH,300347.SZ,20250127,0.999,中证浙江民企(SH)
000840.SH,600352.SH,20250127,0.988,中证浙江民企(SH)
000840.SH,002131.SZ,20250127,0.967,中证浙江民企(SH)
000840.SH,601877.SH,20250127,0.933,中证浙江民企(SH)
000840.SH,002472.SZ,20250127,0.926,中证浙江民企(SH)
000840.SH,002444.SZ,20250127,0.91,中证浙江民企(SH)
000840.SH,605117.SH,20250127,0.86,中证浙江民企(SH)
000840.SH,603606.SH,20250127,0.853,中证浙江民企(SH)
000840.SH,002085.SZ,20250127,0.849,中证浙江民企(SH)
000840.SH,601567.SH,20250127,0.843,中证浙江民企(SH)
000840.SH,601233.SH,20250127,0.79,中证浙江民企(SH)
000840.SH,300316.SZ,20250127,0.786,中证浙江民企(SH)
000840.SH,603605.SH,20250127,0.78,中证浙江民企(SH)
000840.SH,300604.SZ,20250127,0.762,中证浙江民企(SH)
000840.SH,600580.SH,20250127,0.74,中证浙江民企(SH)
000840.SH,600177.SH,20250127,0.74,中证浙江民企(SH)
000840.SH,603129.SH,20250127,0.736,中证浙江民企(SH)
000840.SH,603260.SH,20250127,0.723,中证浙江民企(SH)
000840.SH,603338.SH,20250127,0.671,中证浙江民企(SH)
000840.SH,002318.SZ,20250127,0.666,中证浙江民企(SH)
000840.SH,600699.SH,20250127,0.659,中证浙江民企(SH)
000840.SH,002126.SZ,20250127,0.658,中证浙江民企(SH)
000840.SH,300459.SZ,20250127,0.629,中证浙江民企(SH)
000840.SH,002064.SZ,20250127,0.629,中证浙江民企(SH)
000840.SH,603806.SH,20250127,0.596,中证浙江民企(SH)
000840.SH,601865.SH,20250127,0.568,中证浙江民企(SH)
000840.SH,603816.SH,20250127,0.567,中证浙江民企(SH)
000840.SH,300558.SZ,20250127,0.559,中证浙江民企(SH)
000840.SH,002624.SZ,20250127,0.557,中证浙江民企(SH)
000840.SH,300144.SZ,20250127,0.555,中证浙江民企(SH)
000840.SH,603195.SH,20250127,0.542,中证浙江民企(SH)
000840.SH,603568.SH,20250127,0.542,中证浙江民企(SH)
000840.SH,600521.SH,20250127,0.536,中证浙江民企(SH)
000840.SH,300666.SZ,20250127,0.512,中证浙江民企(SH)
000840.SH,600763.SH,20250127,0.504,中证浙江民企(SH)
000840.SH,002203.SZ,20250127,0.498,中证浙江民企(SH)
000840.SH,002756.SZ,20250127,0.49,中证浙江民企(SH)
000840.SH,605358.SH,20250127,0.482,中证浙江民企(SH)
